;BB;voc_nb_all;cond;age;zf0_Original;M_minus_NM;Type_protophone;zf0_Original_inv;difference_inv;f0m_NM;is_margbabbling
888;161;11.0;neutre;3.966666666666667;-0.6989333416430622;0.06501201146119229;V;;;285.3240143955766;1
889;161;12.0;neutre;3.966666666666667;;;V;;;;1
890;161;13.0;neutre;3.966666666666667;-0.9109396302585642;-2.7153116464958202;V;;;268.2676105779864;1
891;161;14.0;neutre;3.966666666666667;-0.1447203244705095;0.04443128853182543;V;;;329.9117532008346;1
892;163;7.0;neutre;3.5666666666666664;1.0491512727029764;-0.032797934935217654;pB;;;271.44720141644507;1
893;163;8.0;neutre;3.5666666666666664;3.8851813263676176;0.07219249594493249;pB;;;304.04183519454807;1
894;163;9.0;neutre;3.5666666666666664;16.688249114596644;-1.4047809219703709;Gr;;;451.1881269816587;0
895;163;10.0;neutre;3.5666666666666664;6.323159082275001;0.4510763718525368;pB;;;332.0616342126438;1
896;163;11.0;neutre;3.5666666666666664;1.289558326468532;0.40352519282066623;V;;;274.2102115844916;1
897;163;12.0;neutre;3.5666666666666664;0.0727483776507141;-0.2094669728533063;V;;;260.22535461585;1
898;163;13.0;neutre;3.5666666666666664;0.3744453007591122;0.0245398071923546;V;;;263.69277228583974;1
899;163;14.0;neutre;3.5666666666666664;5.97375225442674;-0.12275986575076558;V;;;328.045884246043;1
900;141;11.0;neutre;3.9333333333333336;0.22491510730099165;0.057464128214860466;V;;;332.528726311787;1
901;141;12.0;neutre;3.9333333333333336;1.169861562351695;-0.18351112337586528;V;;;411.02481836715504;1
902;141;13.0;neutre;3.9333333333333336;-0.1213874646051656;1.3694459989112602;V;;;303.76159520286313;1
903;141;14.0;neutre;3.9333333333333336;1.3979757563935047;-2.086393348232889;V;;;429.9741172178303;1
904;141;15.0;neutre;3.9333333333333336;2.3183699345949598;-0.7470836630126314;V;;;506.43066748389765;1
905;141;16.0;neutre;3.9333333333333336;2.5586179800034663;-0.6393754717452111;V;;;526.387917535168;1
906;141;17.0;neutre;3.9333333333333336;;;V;;;;1
907;141;18.0;neutre;3.9333333333333336;-0.02788767792227066;0.02112606215280266;V;;;311.5285621282261;1
908;142;7.0;neutre;3.533333333333333;0.4826192506650277;-1.9192159179833084;V;;;329.6189364433118;1
909;142;8.0;neutre;3.533333333333333;-0.788485223409921;-0.5502983250588045;V;;;261.2531196046657;1
910;142;9.0;neutre;3.533333333333333;0.07071849543029667;-0.3354517850163461;V;;;307.4650284346321;1
911;142;10.0;neutre;3.533333333333333;-0.24441473822906118;0.40609657448084135;V;;;290.5157206699773;1
912;142;11.0;neutre;3.533333333333333;0.2822166054679566;0.7647406650456787;V;;;318.8403648821552;1
913;143;12.0;neutre;3.9;3.2530483336270013;-0.7810248729679188;V;;;405.9419651972237;1
914;143;13.0;neutre;3.9;10.176319097007104;-3.9632145617205197;V;;;705.4783933298564;1
915;143;14.0;neutre;3.9;1.893999518295235;1.1610976034025953;V;;;347.1424986278106;1
916;143;15.0;neutre;3.9;-0.5233982336110317;-0.29143714887408123;V;;;242.5533943258524;1
917;144;8.0;neutre;3.9;1.1073239097979088;0.40293391817300517;V;;;296.78346366657195;1
918;144;9.0;neutre;3.9;-0.3061020980215148;0.5930334345592598;V;;;251.77428124771782;1
919;144;10.0;neutre;3.9;-0.8507386741866066;-0.20717889445435844;V;;;234.43085692060117;1
920;144;11.0;neutre;3.9;-0.327453064245642;-0.2613324974586533;V;;;251.0943804051664;1
921;144;12.0;neutre;3.9;-0.14834585428334068;-0.06557839258192644;V;;;256.79787605412656;1
922;144;13.0;neutre;3.9;2.14242708724013;0.17116543123665906;V;;;329.7453219301738;1
923;144;14.0;neutre;3.9;0.5078127386753486;0.01636866308678009;V;;;277.6926110050837;1
924;144;15.0;neutre;3.9;4.0622391126435256;-3.0455499497732035;V;;;390.8798766810092;1
925;144;16.0;neutre;3.9;0.9840754504402002;-0.055973435771420554;V;;;292.858735835483;1
926;144;17.0;neutre;3.9;-0.5759249705259524;0.4655926031008164;V;;;243.1820331766161;1
927;144;18.0;neutre;3.9;7.311936159656353;-3.088511018963402;V;;;494.3633320482028;1
928;144;19.0;neutre;3.9;1.3455385183354016;-0.29647377002805797;V;;;304.3691771819481;1
929;144;20.0;neutre;3.9;-0.6237229288723705;-0.014653121759636178;V;;;241.65995348191618;1
930;144;21.0;neutre;3.9;-0.5437028484929277;-0.6316746012756198;V;;;244.20811544797917;1
931;144;22.0;neutre;3.9;0.28219598613731517;0.1491233651620405;V;;;270.50806401390423;1
932;144;23.0;neutre;3.9;;;V;;;;1
