index;file;start_times;stop_times;check_timings;duration;phase;who;voc_type;category1_M;category2_M;category1_F;category2_F;agr_cat1;agr_cat2;"Garde (0;1)";"Langue entendue (F;Autre)";"Langue parlée (1;2)";"bababa (0;1;2)";"bodaga (0;1;2)";"imitation (0;1;2)";"pointer doigt (0;1)";pretend play score (x/7);social gesture score (x/7);words understood (x/139);words spoken (x/139);word spoken all;"combiner mots 0;1;2";sentiments (x/4);expressions (x/5);"Reco miroir (0;1;2)";"attire attention soi (0;1;2)";"aime/aime pas (0;1;2)";"reco photo (0;1;2)";"attire attention actions (0;1;2)";Unnamed: 34;coded;audio_order;BB;delete_group;merge_group;cond;BBvoc_NM;BBvoc_M;othersound_NM;othersound_M;f0m_NM;f0sd_NM;f0pNa_NM;f0c_NM;f0m_M;f0sd_M;f0pNa_M;f0c_M;f0cSD_NM;f0cSD_M;HNR_M;HNR_NM;RMSm_NM;RMSsd_NM;RMSm_M;RMSsd_M
34.0;BB12_6M_1204_m100_NM;9.88;11.43;2.087;1.549999999999999;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_9.88_to_11.43;/BB/BL/BB12_6M_1204_m100_9.88_to_11.43_BL;/other/BL/BB12_6M_1204_m100_NM_2.77_to_9.88;/other/BL/BB12_6M_1204_m100_2.77_to_9.88_BL;383.92449605609113;230.74843247768354;0.26387096774193547;358.38749010409026;382.9437248028045;227.77206887370642;0.26387096774193547;356.4279753701804;180.2995070957713;178.24040974836177;16.756238544895137;16.61397410201837;240.21495798826652;;211.2720256631599;
35.0;BB12_6M_1204_m100_NM;13.517;15.368;1.0559999999999992;1.851;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;4.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_13.52_to_15.37;/BB/BL/BB12_6M_1204_m100_13.52_to_15.37_BL;/other/BL/BB12_6M_1204_m100_NM_11.43_to_13.52;/other/BL/BB12_6M_1204_m100_11.43_to_13.52_BL;240.16436363636365;7.721595201635001;0.9702702702702702;477.1298250811116;239.16745454545452;5.830967208436225;0.9702702702702702;475.5563168288898;220.7619145625012;215.86359453478008;11.45401582391789;10.566269446810269;35.99603956949925;;37.4341898281768;
39.0;BB12_6M_1204_m100_NM;37.341;39.977;2.514000000000003;2.636;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;9.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_37.34_to_39.98;/BB/BL/BB12_6M_1204_m100_37.34_to_39.98_BL;/other/BL/BB12_6M_1204_m100_NM_36.34_to_37.34;/other/BL/BB12_6M_1204_m100_36.34_to_37.34_BL;412.90352369380315;58.66749971325651;0.6876660341555977;477.1298250811116;411.95911300121503;58.73289411944032;0.6876660341555977;475.5563168288898;220.7619145625012;215.86359453478008;12.525734212048853;10.868295915132911;30.61557816451733;;30.757403613602392;
40.0;BB12_6M_1204_m100_NM;42.491;43.684;0.6350000000000051;1.193;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;10.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_42.49_to_43.68;/BB/BL/BB12_6M_1204_m100_42.49_to_43.68_BL;/other/BL/BB12_6M_1204_m100_NM_39.98_to_42.49;/other/BL/BB12_6M_1204_m100_39.98_to_42.49_BL;440.121023890785;12.417532332232128;0.7541946308724832;477.1298250811116;439.4092832764505;12.390013371012241;0.7541946308724832;475.5563168288898;220.7619145625012;215.86359453478008;17.668500144810302;16.096492587885212;71.82406345868053;;70.35307462867267;
41.0;BB12_6M_1204_m100_NM;44.319;44.522;0.7349999999999994;0.203;BL;M;;M;;N;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;11.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_44.32_to_44.52;/BB/BL/BB12_6M_1204_m100_44.32_to_44.52_BL;/other/BL/BB12_6M_1204_m100_NM_43.68_to_44.32;/other/BL/BB12_6M_1204_m100_43.68_to_44.32_BL;;;1.0;477.1298250811116;;;1.0;475.5563168288898;220.7619145625012;215.86359453478008;9.04719644958783;11.503876292476603;70.63222148004088;;60.04997752053568;
42.0;BB12_6M_1204_m100_NM;45.257;46.534;3.9579999999999984;1.277;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;12.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_45.26_to_46.53;/BB/BL/BB12_6M_1204_m100_45.26_to_46.53_BL;/other/BL/BB12_6M_1204_m100_NM_44.52_to_45.26;/other/BL/BB12_6M_1204_m100_44.52_to_45.26_BL;858.6656851311953;205.39085127428493;0.7314017227877838;477.1298250811116;854.1601457725948;201.91473909842085;0.7314017227877838;475.5563168288898;220.7619145625012;215.86359453478008;7.771227610013896;8.71177579305797;59.25805374921733;;57.24523676223059;
43.0;BB12_6M_1204_m100_NM;50.492;53.906;3.1870000000000047;3.414;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;13.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_50.49_to_53.91;/BB/BL/BB12_6M_1204_m100_50.49_to_53.91_BL;/other/BL/BB12_6M_1204_m100_NM_46.53_to_50.49;/other/BL/BB12_6M_1204_m100_46.53_to_50.49_BL;370.2995982142857;50.953085232327254;0.8687371813653677;477.1298250811116;370.4165178571429;51.204329077326925;0.8687371813653677;475.5563168288898;220.7619145625012;215.86359453478008;18.94179834568549;15.961378478075826;52.3100460228706;;48.76997864539779;
44.0;BB12_6M_1204_m100_NM;57.093;58.134;0.2620000000000004;1.041;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;14.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_57.09_to_58.13;/BB/BL/BB12_6M_1204_m100_57.09_to_58.13_BL;/other/BL/BB12_6M_1204_m100_NM_53.91_to_57.09;/other/BL/BB12_6M_1204_m100_53.91_to_57.09_BL;605.8268247422681;367.7931390985917;0.5336538461538461;477.1298250811116;605.8063298969072;366.7702775559735;0.5336538461538461;475.5563168288898;220.7619145625012;215.86359453478008;14.924538808679808;14.246356434612398;88.26412039258355;;88.98623177477343;
45.0;BB12_6M_1204_m100_NM;58.396;59.922;14.281999999999996;1.526;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;15.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_58.4_to_59.92;/BB/BL/BB12_6M_1204_m100_58.4_to_59.92_BL;/other/BL/BB12_6M_1204_m100_NM_58.13_to_58.4;/other/BL/BB12_6M_1204_m100_58.13_to_58.4_BL;312.14820163487735;11.79542794472944;0.27850589777195284;477.1298250811116;312.1801089918256;11.88311945526555;0.27850589777195284;475.5563168288898;220.7619145625012;215.86359453478008;13.604976870538403;14.939240827212005;57.79473930999087;;41.817581791904324;
46.0;BB12_6M_1204_m100_NM;74.204;74.354;0.3280000000000029;0.15;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;18.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_74.2_to_74.35;/BB/BL/BB12_6M_1204_m100_74.2_to_74.35_BL;/other/BL/BB12_6M_1204_m100_NM_59.92_to_74.2;/other/BL/BB12_6M_1204_m100_59.92_to_74.2_BL;;;1.0;477.1298250811116;;;1.0;475.5563168288898;220.7619145625012;215.86359453478008;7.077715345649745;6.569894734999193;38.75745908459941;;37.0479533405261;
47.0;BB12_6M_1204_m100_NM;74.682;75.511;15.450000000000005;0.829;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;19.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_74.68_to_75.51;/BB/BL/BB12_6M_1204_m100_74.68_to_75.51_BL;/other/BL/BB12_6M_1204_m100_NM_74.35_to_74.68;/other/BL/BB12_6M_1204_m100_74.35_to_74.68_BL;482.1586885245901;411.0280919872341;0.7792521109770808;477.1298250811116;470.4515846994536;380.36609817212116;0.7792521109770808;475.5563168288898;220.7619145625012;215.86359453478008;8.060288328377377;8.521143665035865;41.1055259734173;;33.22359048125387;
48.0;BB12_6M_1204_m100_NM;90.961;91.795;9.689999999999998;0.834;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;20.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_90.96_to_91.8;/BB/BL/BB12_6M_1204_m100_90.96_to_91.8_BL;/other/BL/BB12_6M_1204_m100_NM_75.51_to_90.96;/other/BL/BB12_6M_1204_m100_75.51_to_90.96_BL;889.3158536585365;61.012379859958344;0.9015606242496998;477.1298250811116;875.9142682926829;47.338173801285464;0.9015606242496998;475.5563168288898;220.7619145625012;215.86359453478008;7.888284496872087;7.863031672790458;19.75939478747541;;19.939873851689814;
50.0;BB12_6M_1204_m100_NM;106.8;107.11;1.3400000000000034;0.3100000000000023;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_106.8_to_107.11;/BB/BL/BB12_6M_1204_m100_106.8_to_107.11_BL;/other/BL/BB12_6M_1204_m100_NM_102.21_to_106.8;/other/BL/BB12_6M_1204_m100_102.21_to_106.8_BL;339.89683018867925;16.207618150930053;0.14516129032258066;358.38749010409026;339.0442641509434;15.787677934109821;0.14516129032258066;356.4279753701804;180.2995070957713;178.24040974836177;17.19922050165874;17.70941178587527;267.99491000671003;;198.28731614791278;
51.0;BB12_6M_1204_m100_NM;108.45;108.87;1.2920000000000016;0.4200000000000017;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_108.45_to_108.87;/BB/BL/BB12_6M_1204_m100_108.45_to_108.87_BL;/other/BL/BB12_6M_1204_m100_NM_107.11_to_108.45;/other/BL/BB12_6M_1204_m100_107.11_to_108.45_BL;325.71372282608695;16.648637734628107;0.12380952380952381;358.38749010409026;325.5075;16.88810491043738;0.12380952380952381;356.4279753701804;180.2995070957713;178.24040974836177;13.178007741216915;13.025747031334191;361.6149212236858;;329.533664081555;
52.0;BB12_6M_1204_m100_NM;110.162;110.533;3.4779999999999944;0.371;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;25.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_110.16_to_110.53;/BB/BL/BB12_6M_1204_m100_110.16_to_110.53_BL;/other/BL/BB12_6M_1204_m100_NM_108.87_to_110.16;/other/BL/BB12_6M_1204_m100_108.87_to_110.16_BL;356.6184722222222;42.41845139511557;0.8054054054054054;477.1298250811116;357.86041666666665;39.807412553319026;0.8054054054054054;475.5563168288898;220.7619145625012;215.86359453478008;3.8573188514137278;4.145895645831069;24.008981423407;;22.225756926514286;
53.0;BB12_6M_1204_m100_NM;114.011;115.01;1.4699999999999849;0.999;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;26.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_114.01_to_115.01;/BB/BL/BB12_6M_1204_m100_114.01_to_115.01_BL;/other/BL/BB12_6M_1204_m100_NM_110.53_to_114.01;/other/BL/BB12_6M_1204_m100_110.53_to_114.01_BL;603.1028764478764;216.99340373084286;0.48148148148148145;477.1298250811116;596.9880888030889;199.93794975066362;0.48148148148148145;475.5563168288898;220.7619145625012;215.86359453478008;13.627975934188578;14.32768810707672;26.740114497051962;;22.23692481419001;
54.0;BB12_6M_1204_m100_NM;116.48;116.64;2.241;0.1600000000000108;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_116.48_to_116.64;/BB/BL/BB12_6M_1204_m100_116.48_to_116.64_BL;/other/BL/BB12_6M_1204_m100_NM_115.01_to_116.48;/other/BL/BB12_6M_1204_m100_115.01_to_116.48_BL;328.822;22.40802679543348;0.53125;358.38749010409026;326.0636;19.215042927422886;0.53125;356.4279753701804;180.2995070957713;178.24040974836177;11.72161766255455;10.317516307318046;131.80463052285617;;123.70262506945139;
55.0;BB12_6M_1204_m100_NM;118.881;121.453;1.994;2.572;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;28.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_118.88_to_121.45;/BB/BL/BB12_6M_1204_m100_118.88_to_121.45_BL;/other/BL/BB12_6M_1204_m100_NM_116.64_to_118.88;/other/BL/BB12_6M_1204_m100_116.64_to_118.88_BL;431.8748475609756;50.09983234334165;0.36211590820692335;477.1298250811116;431.6617134146341;50.19509994149058;0.36211590820692335;475.5563168288898;220.7619145625012;215.86359453478008;17.467445299015885;15.319271197445552;18.678043816136764;;17.61249982196041;
56.0;BB12_6M_1204_m100_NM;123.447;124.991;0.2720000000000055;1.544;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;29.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_123.45_to_124.99;/BB/BL/BB12_6M_1204_m100_123.45_to_124.99_BL;/other/BL/BB12_6M_1204_m100_NM_121.45_to_123.45;/other/BL/BB12_6M_1204_m100_121.45_to_123.45_BL;525.1858755760369;202.312205409064;0.4378238341968912;477.1298250811116;522.8613709677419;193.1369526304051;0.4378238341968912;475.5563168288898;220.7619145625012;215.86359453478008;11.755789325105663;11.762185654529192;38.74954231069607;;36.087074646331274;
57.0;BB12_6M_1204_m100_NM;125.263;125.989;2.015999999999991;0.726;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;30.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_125.26_to_125.99;/BB/BL/BB12_6M_1204_m100_125.26_to_125.99_BL;/other/BL/BB12_6M_1204_m100_NM_124.99_to_125.26;/other/BL/BB12_6M_1204_m100_124.99_to_125.26_BL;636.5098630136987;508.69010392841636;0.8993103448275862;477.1298250811116;636.5079452054795;507.46603527822134;0.8993103448275862;475.5563168288898;220.7619145625012;215.86359453478008;12.919183728014817;11.181305907990435;75.8648039495771;;79.93785938139169;
58.0;BB12_6M_1204_m100_NM;128.005;128.672;2.2680000000000007;0.667;BL;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;31.0;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_128.0_to_128.67;/BB/BL/BB12_6M_1204_m100_128.0_to_128.67_BL;/other/BL/BB12_6M_1204_m100_NM_125.99_to_128.0;/other/BL/BB12_6M_1204_m100_125.99_to_128.0_BL;882.166;14.878528321040369;0.8425787106446777;477.1298250811116;882.552380952381;15.860960146742592;0.8425787106446777;475.5563168288898;220.7619145625012;215.86359453478008;1.5881217904700193;1.8560759766681172;25.354370726737507;;24.20735593582572;
59.0;BB12_6M_1204_m100_NM;130.94;134.73;13.956000000000016;3.789999999999992;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_130.94_to_134.73;/BB/BL/BB12_6M_1204_m100_130.94_to_134.73_BL;/other/BL/BB12_6M_1204_m100_NM_128.67_to_130.94;/other/BL/BB12_6M_1204_m100_128.67_to_130.94_BL;389.8407292707293;246.80734034372588;0.47176781002638524;358.38749010409026;389.44514985014985;248.5268562569486;0.47176781002638524;356.4279753701804;180.2995070957713;178.24040974836177;13.616777776563715;12.769132831046393;179.4671380973893;;166.31165653115943;
61.0;BB12_6M_1204_m100_NM;161.78;163.57;4.439999999999998;1.789999999999992;BL;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_161.78_to_163.57;/BB/BL/BB12_6M_1204_m100_161.78_to_163.57_BL;/other/BL/BB12_6M_1204_m100_NM_148.86_to_161.78;/other/BL/BB12_6M_1204_m100_148.86_to_161.78_BL;331.40193002257337;37.71572078523626;0.5050279329608939;358.38749010409026;330.7886004514673;37.70197471284593;0.5050279329608939;356.4279753701804;180.2995070957713;178.24040974836177;11.176051382053556;11.463555250722367;126.33418013942533;;114.45051033021103;
62.0;BB12_6M_1204_m100_NM;168.01;169.04;1.4399999999999975;1.0300000000000011;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_168.01_to_169.04;/BB/BL/BB12_6M_1204_m100_168.01_to_169.04_BL;/other/BL/BB12_6M_1204_m100_NM_163.57_to_168.01;/other/BL/BB12_6M_1204_m100_163.57_to_168.01_BL;350.56714011516317;190.56386789674175;0.4941747572815534;358.38749010409026;344.4497696737044;165.02956496530902;0.4941747572815534;356.4279753701804;180.2995070957713;178.24040974836177;11.29468721884895;11.254206395081368;163.11285428098157;;148.9515588446553;
63.0;BB12_6M_1204_m100_NM;170.48;172.57999999999998;0.5100000000000193;2.0999999999999943;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/BL/BB12_6M_1204_m100_NM_170.48_to_172.58;/BB/BL/BB12_6M_1204_m100_170.48_to_172.58_BL;/other/BL/BB12_6M_1204_m100_NM_169.04_to_170.48;/other/BL/BB12_6M_1204_m100_169.04_to_170.48_BL;329.60814459373;93.03587539085916;0.2553596950929014;358.38749010409026;324.991650671785;89.91134951460405;0.2553596950929014;356.4279753701804;180.2995070957713;178.24040974836177;13.185409769395267;12.214873341397475;185.4942323147707;;172.645326324374;
64.0;BB12_6M_1204_m100_NM;173.09;173.97;0.3300000000000125;0.8799999999999955;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_173.09_to_173.97;/BB/EXP/BB12_6M_1204_m100_173.09_to_173.97_EXP;/other/EXP/BB12_6M_1204_m100_NM_172.58_to_173.09;/other/EXP/BB12_6M_1204_m100_172.58_to_173.09_EXP;309.99916955017306;13.166091341142922;0.014772727272727272;428.4221667572393;277.4336332179931;12.482785395966724;0.014772727272727272;384.37272804906456;189.4434236334222;175.4593527223869;19.7520620796553;21.276359456688756;299.3102028507245;;296.71251960886866;
65.0;BB12_6M_1204_m100_NM;174.3;176.82;1.4579999999999984;2.519999999999982;EXP;B;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_174.3_to_176.82;/BB/EXP/BB12_6M_1204_m100_174.3_to_176.82_EXP;/other/EXP/BB12_6M_1204_m100_NM_173.97_to_174.3;/other/EXP/BB12_6M_1204_m100_173.97_to_174.3_EXP;331.9874568965517;12.60241397881265;0.9079365079365079;428.4221667572393;296.6065086206897;12.739850297118897;0.9079365079365079;384.37272804906456;189.4434236334222;175.4593527223869;8.039048899327232;9.029313861605633;105.3557988222528;;84.93238727239938;
67.0;BB12_6M_1204_m100_NM;179.1;179.78;2.1899999999999977;0.6800000000000068;EXP;B;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_179.1_to_179.78;/BB/EXP/BB12_6M_1204_m100_179.1_to_179.78_EXP;/other/EXP/BB12_6M_1204_m100_NM_178.43_to_179.1;/other/EXP/BB12_6M_1204_m100_178.43_to_179.1_EXP;700.4716438356164;170.39334957116773;0.1411764705882353;428.4221667572393;623.2076883561643;152.47595777965162;0.1411764705882353;384.37272804906456;189.4434236334222;175.4593527223869;16.52433210645576;18.38869745763159;272.0486905038396;;210.88792183277704;
68.0;BB12_6M_1204_m100_NM;181.97;182.95;0.450000000000017;0.9799999999999898;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_181.97_to_182.95;/BB/EXP/BB12_6M_1204_m100_181.97_to_182.95_EXP;/other/EXP/BB12_6M_1204_m100_NM_179.78_to_181.97;/other/EXP/BB12_6M_1204_m100_179.78_to_181.97_EXP;371.892316442606;14.957029929701388;0.012257405515832482;428.4221667572393;329.85930713547054;13.287435013184009;0.012257405515832482;384.37272804906456;189.4434236334222;175.4593527223869;18.94341471076457;19.06389708210249;344.9633804122626;;342.0705778471869;
69.0;BB12_6M_1204_m100_NM;183.4;184.73;2.466000000000008;1.329999999999984;EXP;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_183.4_to_184.73;/BB/EXP/BB12_6M_1204_m100_183.4_to_184.73_EXP;/other/EXP/BB12_6M_1204_m100_NM_182.95_to_183.4;/other/EXP/BB12_6M_1204_m100_182.95_to_183.4_EXP;394.34183628318584;149.2908083626963;0.6601503759398496;428.4221667572393;358.74249999999995;139.60680175231428;0.6601503759398496;384.37272804906456;189.4434236334222;175.4593527223869;6.649612433499899;8.002030797284494;317.5822513614998;;282.16336594128654;
70.0;BB12_6M_1204_m100_NM;187.196;188.737;0.7740000000000009;1.541;EXP;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;42.0;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_187.2_to_188.74;/BB/EXP/BB12_6M_1204_m100_187.2_to_188.74_EXP;/other/EXP/BB12_6M_1204_m100_NM_184.73_to_187.2;/other/EXP/BB12_6M_1204_m100_184.73_to_187.2_EXP;1277.8886363636364;162.8062984409715;0.9714285714285714;412.04261450381676;1195.2165909090909;148.48426395277127;0.9714285714285714;385.1395038167939;343.4832543005983;341.7153901161037;6.544059774027955;6.842693885552473;25.059805905633805;;25.247359637695098;
71.0;BB12_6M_1204_m100_NM;189.511;189.663;0.8969999999999914;0.152;EXP;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;43.0;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_189.51_to_189.66;/BB/EXP/BB12_6M_1204_m100_189.51_to_189.66_EXP;/other/EXP/BB12_6M_1204_m100_NM_188.74_to_189.51;/other/EXP/BB12_6M_1204_m100_188.74_to_189.51_EXP;;;1.0;412.04261450381676;;;1.0;385.1395038167939;343.4832543005983;341.7153901161037;7.765649487941038;6.382046344372717;51.69523062607774;;55.08531569318145;
73.0;BB12_6M_1204_m100_NM;191.74;193.41;2.289999999999992;1.6699999999999875;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_191.74_to_193.41;/BB/EXP/BB12_6M_1204_m100_191.74_to_193.41_EXP;/other/EXP/BB12_6M_1204_m100_NM_191.06_to_191.74;/other/EXP/BB12_6M_1204_m100_191.06_to_191.74_EXP;348.2005099150142;73.33855044391197;0.3658682634730539;428.4221667572393;310.5245797922569;63.48826255548189;0.3658682634730539;384.37272804906456;189.4434236334222;175.4593527223869;13.140065690146566;15.229775768894378;189.78991751205626;;156.6372894458832;
74.0;BB12_6M_1204_m100_NM;195.7;197.19;0.4600000000000079;1.490000000000009;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_195.7_to_197.19;/BB/EXP/BB12_6M_1204_m100_195.7_to_197.19_EXP;/other/EXP/BB12_6M_1204_m100_NM_193.41_to_195.7;/other/EXP/BB12_6M_1204_m100_193.41_to_195.7_EXP;464.6975806451613;330.5648037829028;0.29261744966442954;428.4221667572393;430.3242789373814;340.17122618250505;0.29261744966442954;384.37272804906456;189.4434236334222;175.4593527223869;12.94235287723581;14.920203871005473;166.162121674556;;136.48835266443376;
76.0;BB12_6M_1204_m100_NM;203.511;204.572;0.7059999999999889;1.061;EXP;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;47.0;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_203.51_to_204.57;/BB/EXP/BB12_6M_1204_m100_203.51_to_204.57_EXP;/other/EXP/BB12_6M_1204_m100_NM_199.4_to_203.51;/other/EXP/BB12_6M_1204_m100_199.4_to_203.51_EXP;265.56399425287356;20.19001887314495;0.6716981132075471;412.04261450381676;240.9402011494253;15.31182650094876;0.6716981132075471;385.1395038167939;343.4832543005983;341.7153901161037;7.054355512234387;7.621462878529295;34.46745701158646;;29.756894277691345;
77.0;BB12_6M_1204_m100_NM;205.278;207.835;4.894999999999982;2.557;EXP;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;48.0;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_205.28_to_207.84;/BB/EXP/BB12_6M_1204_m100_205.28_to_207.84_EXP;/other/EXP/BB12_6M_1204_m100_NM_204.57_to_205.28;/other/EXP/BB12_6M_1204_m100_204.57_to_205.28_EXP;366.37950980392156;295.12401160612126;0.9601095033242081;412.04261450381676;349.16470588235296;320.74383570072183;0.9601095033242081;385.1395038167939;343.4832543005983;341.7153901161037;9.243938310393332;9.591803279423726;157.14898408681796;;169.13633390773725;
78.0;BB12_6M_1204_m100_NM;212.73;213.125;0.3859999999999957;0.395;EXP;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;49.0;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_212.73_to_213.12;/BB/EXP/BB12_6M_1204_m100_212.73_to_213.12_EXP;/other/EXP/BB12_6M_1204_m100_NM_207.84_to_212.73;/other/EXP/BB12_6M_1204_m100_207.84_to_212.73_EXP;;;1.0;412.04261450381676;;;1.0;385.1395038167939;343.4832543005983;341.7153901161037;9.195745092458761;12.366087921268905;16.37753661564744;;17.946611312757366;
79.0;BB12_6M_1204_m100_NM;213.511;214.512;11.888000000000003;1.001;EXP;M;;M;;M;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;50.0;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_213.51_to_214.51;/BB/EXP/BB12_6M_1204_m100_213.51_to_214.51_EXP;/other/EXP/BB12_6M_1204_m100_NM_213.12_to_213.51;/other/EXP/BB12_6M_1204_m100_213.12_to_213.51_EXP;996.5416666666666;156.5732358131122;0.97;412.04261450381676;992.0526666666666;285.157903503611;0.97;385.1395038167939;343.4832543005983;341.7153901161037;10.612929579401579;9.053379217559607;32.40910383358574;;34.04142845726407;
80.0;BB12_6M_1204_m100_NM;226.4;228.49;0.539999999999992;2.0900000000000034;EXP;B;Cr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_226.4_to_228.49;/BB/EXP/BB12_6M_1204_m100_226.4_to_228.49_EXP;/other/EXP/BB12_6M_1204_m100_NM_214.51_to_226.4;/other/EXP/BB12_6M_1204_m100_214.51_to_226.4_EXP;412.7550616332819;81.04768330172995;0.37894736842105264;428.4221667572393;368.1890909090909;71.63165587760885;0.37894736842105264;384.37272804906456;189.4434236334222;175.4593527223869;11.774343438054078;12.365833237873245;250.88518912766395;;221.65193351447908;
81.0;BB12_6M_1204_m100_NM;229.03;229.77;0.799999999999983;0.7400000000000091;EXP;B;Cr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;m100;/BB/EXP/BB12_6M_1204_m100_NM_229.03_to_229.77;/BB/EXP/BB12_6M_1204_m100_229.03_to_229.77_EXP;/other/EXP/BB12_6M_1204_m100_NM_228.49_to_229.03;/other/EXP/BB12_6M_1204_m100_228.49_to_229.03_EXP;392.3871631205674;12.152212920801803;0.0472972972972973;428.4221667572393;349.17506382978723;11.443373816003495;0.0472972972972973;384.37272804906456;189.4434236334222;175.4593527223869;15.835671913047555;14.630839955554945;228.68922094712374;;243.1366222210798;
