;index;file;start_times;stop_times;check_timings;duration;phase;who;voc_type;category1_M;category2_M;category1_F;category2_F;agr_cat1;agr_cat2;"Garde (0;1)";"Langue entendue (F;Autre)";"Langue parlée (1;2)";"bababa (0;1;2)";"bodaga (0;1;2)";"imitation (0;1;2)";"pointer doigt (0;1)";pretend play score (x/7);social gesture score (x/7);words understood (x/139);words spoken (x/139);word spoken all;"combiner mots 0;1;2";sentiments (x/4);expressions (x/5);"Reco miroir (0;1;2)";"attire attention soi (0;1;2)";"aime/aime pas (0;1;2)";"reco photo (0;1;2)";"attire attention actions (0;1;2)";Unnamed: 34;coded;audio_order;BB;delete_group;merge_group;cond;BBvoc_NM;BBvoc_M;othersound_NM;othersound_M
2416;2416;BB103_3M_0210_p100_NM;90.364195;90.9759;;0.611705;BL;B;pB;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/BL/BB103_3M_0210_p100_NM_90.36_to_90.98;/BB/BL/BB103_3M_0210_p100_90.36_to_90.98_BL;/other/BL/BB103_3M_0210_p100_NM_89.74_to_90.36;/other/BL/BB103_3M_0210_p100_89.74_to_90.36_BL
2417;2417;BB103_3M_0210_p100_NM;92.321653;92.566335;;0.244682;BL;B;W;B;W;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/BL/BB103_3M_0210_p100_NM_92.32_to_92.57;/BB/BL/BB103_3M_0210_p100_92.32_to_92.57_BL;/other/BL/BB103_3M_0210_p100_NM_90.98_to_92.32;/other/BL/BB103_3M_0210_p100_90.98_to_92.32_BL
2418;2418;BB103_3M_0210_p100_NM;93.285089;94.493207;;1.208118;BL;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/BL/BB103_3M_0210_p100_NM_93.29_to_94.49;/BB/BL/BB103_3M_0210_p100_93.29_to_94.49_BL;/other/BL/BB103_3M_0210_p100_NM_92.57_to_93.29;/other/BL/BB103_3M_0210_p100_92.57_to_93.29_BL
2419;2419;BB103_3M_0210_p100_NM;96.030117;96.62653;;0.596413;EXP;B;S;B;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_96.03_to_96.63;/BB/EXP/BB103_3M_0210_p100_96.03_to_96.63_EXP;/other/EXP/BB103_3M_0210_p100_NM_94.49_to_96.03;/other/EXP/BB103_3M_0210_p100_94.49_to_96.03_EXP
2420;2420;BB103_3M_0210_p100_NM;100.686725;102.430086;;1.743361;EXP;B;Gr;B;Gr;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_100.69_to_102.43;/BB/EXP/BB103_3M_0210_p100_100.69_to_102.43_EXP;/other/EXP/BB103_3M_0210_p100_NM_96.63_to_100.69;/other/EXP/BB103_3M_0210_p100_96.63_to_100.69_EXP
2421;2421;BB103_3M_0210_p100_NM;105.534491;106.207367;;0.672876;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_105.53_to_106.21;/BB/EXP/BB103_3M_0210_p100_105.53_to_106.21_EXP;/other/EXP/BB103_3M_0210_p100_NM_102.43_to_105.53;/other/EXP/BB103_3M_0210_p100_102.43_to_105.53_EXP
2422;2422;BB103_3M_0210_p100_NM;107.545473;108.600665;;1.055192;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_107.55_to_108.6;/BB/EXP/BB103_3M_0210_p100_107.55_to_108.6_EXP;/other/EXP/BB103_3M_0210_p100_NM_106.21_to_107.55;/other/EXP/BB103_3M_0210_p100_106.21_to_107.55_EXP
2423;2423;BB103_3M_0210_p100_NM;109.640565;110.909853;;1.269288;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_109.64_to_110.91;/BB/EXP/BB103_3M_0210_p100_109.64_to_110.91_EXP;/other/EXP/BB103_3M_0210_p100_NM_108.6_to_109.64;/other/EXP/BB103_3M_0210_p100_108.6_to_109.64_EXP
2424;2424;BB103_3M_0210_p100_NM;112.095033;112.584397;;0.489364;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_112.1_to_112.58;/BB/EXP/BB103_3M_0210_p100_112.1_to_112.58_EXP;/other/EXP/BB103_3M_0210_p100_NM_110.91_to_112.1;/other/EXP/BB103_3M_0210_p100_110.91_to_112.1_EXP
2425;2425;BB103_3M_0210_p100_NM;114.648903;115.077097;;0.428194;EXP;B;L;B;L;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_114.65_to_115.08;/BB/EXP/BB103_3M_0210_p100_114.65_to_115.08_EXP;/other/EXP/BB103_3M_0210_p100_NM_112.58_to_114.65;/other/EXP/BB103_3M_0210_p100_112.58_to_114.65_EXP
2426;2426;BB103_3M_0210_p100_NM;118.502648;119.030244;;0.527596;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_118.5_to_119.03;/BB/EXP/BB103_3M_0210_p100_118.5_to_119.03_EXP;/other/EXP/BB103_3M_0210_p100_NM_115.08_to_118.5;/other/EXP/BB103_3M_0210_p100_115.08_to_118.5_EXP
2427;2427;BB103_3M_0210_p100_NM;119.817815;120.398935;;0.58112;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_119.82_to_120.4;/BB/EXP/BB103_3M_0210_p100_119.82_to_120.4_EXP;/other/EXP/BB103_3M_0210_p100_NM_119.03_to_119.82;/other/EXP/BB103_3M_0210_p100_119.03_to_119.82_EXP
2428;2428;BB103_3M_0210_p100_NM;121.492359;121.912906;;0.420547;EXP;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_121.49_to_121.91;/BB/EXP/BB103_3M_0210_p100_121.49_to_121.91_EXP;/other/EXP/BB103_3M_0210_p100_NM_120.4_to_121.49;/other/EXP/BB103_3M_0210_p100_120.4_to_121.49_EXP
2429;2429;BB103_3M_0210_p100_NM;122.539904;122.960452;;0.420548;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_122.54_to_122.96;/BB/EXP/BB103_3M_0210_p100_122.54_to_122.96_EXP;/other/EXP/BB103_3M_0210_p100_NM_121.91_to_122.54;/other/EXP/BB103_3M_0210_p100_121.91_to_122.54_EXP
2431;2431;BB103_3M_0210_p100_NM;123.549218;125.651956;;0.626998;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;1.0;p100;/BB/EXP/BB103_3M_0210_p100_NM_123.55_to_125.65;/BB/EXP/BB103_3M_0210_p100_123.55_to_125.65_EXP;/other/EXP/BB103_3M_0210_p100_NM_122.96_to_123.55;/other/EXP/BB103_3M_0210_p100_122.96_to_123.55_EXP
2432;2432;BB103_3M_0210_p100_NM;126.126028;126.768319;;0.642291;EXP;B;pB;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_126.13_to_126.77;/BB/EXP/BB103_3M_0210_p100_126.13_to_126.77_EXP;/other/EXP/BB103_3M_0210_p100_NM_125.65_to_126.13;/other/EXP/BB103_3M_0210_p100_125.65_to_126.13_EXP
2433;2433;BB103_3M_0210_p100_NM;127.53295;128.221119;;0.688169;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_127.53_to_128.22;/BB/EXP/BB103_3M_0210_p100_127.53_to_128.22_EXP;/other/EXP/BB103_3M_0210_p100_NM_126.77_to_127.53;/other/EXP/BB103_3M_0210_p100_126.77_to_127.53_EXP
2434;2434;BB103_3M_0210_p100_NM;129.169263;129.681566;;0.512303;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_129.17_to_129.68;/BB/EXP/BB103_3M_0210_p100_129.17_to_129.68_EXP;/other/EXP/BB103_3M_0210_p100_NM_128.22_to_129.17;/other/EXP/BB103_3M_0210_p100_128.22_to_129.17_EXP
2435;2435;BB103_3M_0210_p100_NM;131.363756;131.891352;;0.527596;EXP;B;Gr;B;Gr;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_131.36_to_131.89;/BB/EXP/BB103_3M_0210_p100_131.36_to_131.89_EXP;/other/EXP/BB103_3M_0210_p100_NM_129.68_to_131.36;/other/EXP/BB103_3M_0210_p100_129.68_to_131.36_EXP
2436;2436;BB103_3M_0210_p100_NM;132.028986;133.435908;;1.406922;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_132.03_to_133.44;/BB/EXP/BB103_3M_0210_p100_132.03_to_133.44_EXP;/other/EXP/BB103_3M_0210_p100_NM_131.89_to_132.03;/other/EXP/BB103_3M_0210_p100_131.89_to_132.03_EXP
2437;2437;BB103_3M_0210_p100_NM;134.101138;134.277004;;0.175866;EXP;B;VS;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_134.1_to_134.28;/BB/EXP/BB103_3M_0210_p100_134.1_to_134.28_EXP;/other/EXP/BB103_3M_0210_p100_NM_133.44_to_134.1;/other/EXP/BB103_3M_0210_p100_133.44_to_134.1_EXP
2438;2438;BB103_3M_0210_p100_NM;135.462183;136.226815;;0.764632;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_135.46_to_136.23;/BB/EXP/BB103_3M_0210_p100_135.46_to_136.23_EXP;/other/EXP/BB103_3M_0210_p100_NM_134.28_to_135.46;/other/EXP/BB103_3M_0210_p100_134.28_to_135.46_EXP
2439;2439;BB103_3M_0210_p100_NM;137.335531;138.490125;;1.154594;EXP;B;pB;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_137.34_to_138.49;/BB/EXP/BB103_3M_0210_p100_137.34_to_138.49_EXP;/other/EXP/BB103_3M_0210_p100_NM_136.23_to_137.34;/other/EXP/BB103_3M_0210_p100_136.23_to_137.34_EXP
2440;2440;BB103_3M_0210_p100_NM;139.132416;139.698244;;0.565828;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;p100;/BB/EXP/BB103_3M_0210_p100_NM_139.13_to_139.7;/BB/EXP/BB103_3M_0210_p100_139.13_to_139.7_EXP;/other/EXP/BB103_3M_0210_p100_NM_138.49_to_139.13;/other/EXP/BB103_3M_0210_p100_138.49_to_139.13_EXP
2442;2442;BB103_3M_0210_p100_NM;140.210547;142.007432;;0.741693;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;1.0;p100;/BB/EXP/BB103_3M_0210_p100_NM_140.21_to_142.01;/BB/EXP/BB103_3M_0210_p100_140.21_to_142.01_EXP;/other/EXP/BB103_3M_0210_p100_NM_139.7_to_140.21;/other/EXP/BB103_3M_0210_p100_139.7_to_140.21_EXP
2443;2443;BB101_6M_2309_neutre_NM;0.0;3.736884;;3.736884;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_0.0_to_3.74;/BB/BL/BB101_6M_2309_neutre_0.0_to_3.74_BL;none;none
2444;2444;BB101_6M_2309_neutre_NM;8.609359;8.873449;;0.26409;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_8.61_to_8.87;/BB/BL/BB101_6M_2309_neutre_8.61_to_8.87_BL;/other/BL/BB101_6M_2309_neutre_NM_3.74_to_8.61;/other/BL/BB101_6M_2309_neutre_3.74_to_8.61_BL
2445;2445;BB101_6M_2309_neutre_NM;10.814516;11.237062;;0.422546;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_10.81_to_11.24;/BB/BL/BB101_6M_2309_neutre_10.81_to_11.24_BL;/other/BL/BB101_6M_2309_neutre_NM_8.87_to_10.81;/other/BL/BB101_6M_2309_neutre_8.87_to_10.81_BL
2446;2446;BB101_6M_2309_neutre_NM;12.148175;12.346243;;0.198068;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_12.15_to_12.35;/BB/BL/BB101_6M_2309_neutre_12.15_to_12.35_BL;/other/BL/BB101_6M_2309_neutre_NM_11.24_to_12.15;/other/BL/BB101_6M_2309_neutre_11.24_to_12.15_BL
2447;2447;BB101_6M_2309_neutre_NM;12.346243;12.795197;;0.448954;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_12.35_to_12.8;/BB/BL/BB101_6M_2309_neutre_12.35_to_12.8_BL;/other/BL/BB101_6M_2309_neutre_NM_12.35_to_12.35;/other/BL/BB101_6M_2309_neutre_12.35_to_12.35_BL
2448;2448;BB101_6M_2309_neutre_NM;37.540501;37.870614;;0.330113;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_37.54_to_37.87;/BB/BL/BB101_6M_2309_neutre_37.54_to_37.87_BL;/other/BL/BB101_6M_2309_neutre_NM_12.8_to_37.54;/other/BL/BB101_6M_2309_neutre_12.8_to_37.54_BL
2449;2449;BB101_6M_2309_neutre_NM;39.125045;39.494772;;0.369727;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_39.13_to_39.49;/BB/BL/BB101_6M_2309_neutre_39.13_to_39.49_BL;/other/BL/BB101_6M_2309_neutre_NM_37.87_to_39.13;/other/BL/BB101_6M_2309_neutre_37.87_to_39.13_BL
2450;2450;BB101_6M_2309_neutre_NM;40.894453;41.105726;;0.211273;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_40.89_to_41.11;/BB/BL/BB101_6M_2309_neutre_40.89_to_41.11_BL;/other/BL/BB101_6M_2309_neutre_NM_39.49_to_40.89;/other/BL/BB101_6M_2309_neutre_39.49_to_40.89_BL
2451;2451;BB101_6M_2309_neutre_NM;46.493177;47.57595;;1.082773;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_46.49_to_47.58;/BB/BL/BB101_6M_2309_neutre_46.49_to_47.58_BL;/other/BL/BB101_6M_2309_neutre_NM_41.11_to_46.49;/other/BL/BB101_6M_2309_neutre_41.11_to_46.49_BL
2452;2452;BB101_6M_2309_neutre_NM;53.623628;53.927332;;0.303704;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_53.62_to_53.93;/BB/BL/BB101_6M_2309_neutre_53.62_to_53.93_BL;/other/BL/BB101_6M_2309_neutre_NM_47.58_to_53.62;/other/BL/BB101_6M_2309_neutre_47.58_to_53.62_BL
2453;2453;BB101_6M_2309_neutre_NM;54.917673;55.194968;;0.277295;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_54.92_to_55.19;/BB/BL/BB101_6M_2309_neutre_54.92_to_55.19_BL;/other/BL/BB101_6M_2309_neutre_NM_53.93_to_54.92;/other/BL/BB101_6M_2309_neutre_53.93_to_54.92_BL
2454;2454;BB101_6M_2309_neutre_NM;56.211717;56.475808;;0.264091;BL;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_56.21_to_56.48;/BB/BL/BB101_6M_2309_neutre_56.21_to_56.48_BL;/other/BL/BB101_6M_2309_neutre_NM_55.19_to_56.21;/other/BL/BB101_6M_2309_neutre_55.19_to_56.21_BL
2455;2455;BB101_6M_2309_neutre_NM;61.070987;61.559555;;0.488568;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_61.07_to_61.56;/BB/BL/BB101_6M_2309_neutre_61.07_to_61.56_BL;/other/BL/BB101_6M_2309_neutre_NM_56.48_to_61.07;/other/BL/BB101_6M_2309_neutre_56.48_to_61.07_BL
2456;2456;BB101_6M_2309_neutre_NM;62.681941;63.012054;;0.330113;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/BL/BB101_6M_2309_neutre_NM_62.68_to_63.01;/BB/BL/BB101_6M_2309_neutre_62.68_to_63.01_BL;/other/BL/BB101_6M_2309_neutre_NM_61.56_to_62.68;/other/BL/BB101_6M_2309_neutre_61.56_to_62.68_BL
2457;2457;BB101_6M_2309_neutre_NM;96.340307;97.766398;;1.426091;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_96.34_to_97.77;/BB/EXP/BB101_6M_2309_neutre_96.34_to_97.77_EXP;/other/EXP/BB101_6M_2309_neutre_NM_63.01_to_96.34;/other/EXP/BB101_6M_2309_neutre_63.01_to_96.34_EXP
2458;2458;BB101_6M_2309_neutre_NM;98.162534;98.360602;;0.198068;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_98.16_to_98.36;/BB/EXP/BB101_6M_2309_neutre_98.16_to_98.36_EXP;/other/EXP/BB101_6M_2309_neutre_NM_97.77_to_98.16;/other/EXP/BB101_6M_2309_neutre_97.77_to_98.16_EXP
2459;2459;BB101_6M_2309_neutre_NM;99.007624;99.364147;;0.356523;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_99.01_to_99.36;/BB/EXP/BB101_6M_2309_neutre_99.01_to_99.36_EXP;/other/EXP/BB101_6M_2309_neutre_NM_98.36_to_99.01;/other/EXP/BB101_6M_2309_neutre_98.36_to_99.01_EXP
2460;2460;BB101_6M_2309_neutre_NM;100.182828;108.422459;;8.239631;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_100.18_to_108.42;/BB/EXP/BB101_6M_2309_neutre_100.18_to_108.42_EXP;/other/EXP/BB101_6M_2309_neutre_NM_99.36_to_100.18;/other/EXP/BB101_6M_2309_neutre_99.36_to_100.18_EXP
2461;2461;BB101_6M_2309_neutre_NM;113.202502;113.54582;;0.343318;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_113.2_to_113.55;/BB/EXP/BB101_6M_2309_neutre_113.2_to_113.55_EXP;/other/EXP/BB101_6M_2309_neutre_NM_108.42_to_113.2;/other/EXP/BB101_6M_2309_neutre_108.42_to_113.2_EXP
2462;2462;BB101_6M_2309_neutre_NM;114.602183;114.879478;;0.277295;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_114.6_to_114.88;/BB/EXP/BB101_6M_2309_neutre_114.6_to_114.88_EXP;/other/EXP/BB101_6M_2309_neutre_NM_113.55_to_114.6;/other/EXP/BB101_6M_2309_neutre_113.55_to_114.6_EXP
2463;2463;BB101_6M_2309_neutre_NM;115.962251;116.186728;;0.224477;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_115.96_to_116.19;/BB/EXP/BB101_6M_2309_neutre_115.96_to_116.19_EXP;/other/EXP/BB101_6M_2309_neutre_NM_114.88_to_115.96;/other/EXP/BB101_6M_2309_neutre_114.88_to_115.96_EXP
2464;2464;BB101_6M_2309_neutre_NM;120.253725;120.491407;;0.237682;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_120.25_to_120.49;/BB/EXP/BB101_6M_2309_neutre_120.25_to_120.49_EXP;/other/EXP/BB101_6M_2309_neutre_NM_116.19_to_120.25;/other/EXP/BB101_6M_2309_neutre_116.19_to_120.25_EXP
2465;2465;BB101_6M_2309_neutre_NM;136.574534;137.525261;;0.950727;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_136.57_to_137.53;/BB/EXP/BB101_6M_2309_neutre_136.57_to_137.53_EXP;/other/EXP/BB101_6M_2309_neutre_NM_120.49_to_136.57;/other/EXP/BB101_6M_2309_neutre_120.49_to_136.57_EXP
2466;2466;BB101_6M_2309_neutre_NM;138.370351;138.581624;;0.211273;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;;neutre;/BB/EXP/BB101_6M_2309_neutre_NM_138.37_to_138.58;/BB/EXP/BB101_6M_2309_neutre_138.37_to_138.58_EXP;/other/EXP/BB101_6M_2309_neutre_NM_137.53_to_138.37;/other/EXP/BB101_6M_2309_neutre_137.53_to_138.37_EXP
2467;2467;BB109_6M_1610_neutre_NM;4.626744;5.742021;;1.115277;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_4.63_to_5.74;/BB/BL/BB109_6M_1610_neutre_4.63_to_5.74_BL;none;none
2468;2468;BB109_6M_1610_neutre_NM;6.934595;8.436355;;1.50176;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_6.93_to_8.44;/BB/BL/BB109_6M_1610_neutre_6.93_to_8.44_BL;/other/BL/BB109_6M_1610_neutre_NM_5.74_to_6.93;/other/BL/BB109_6M_1610_neutre_5.74_to_6.93_BL
2469;2469;BB109_6M_1610_neutre_NM;9.474335;10.898798;;1.424463;BL;B;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_9.47_to_10.9;/BB/BL/BB109_6M_1610_neutre_9.47_to_10.9_BL;/other/BL/BB109_6M_1610_neutre_NM_8.44_to_9.47;/other/BL/BB109_6M_1610_neutre_8.44_to_9.47_BL
2470;2470;BB109_6M_1610_neutre_NM;18.683654;19.787889;;1.104235;BL;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_18.68_to_19.79;/BB/BL/BB109_6M_1610_neutre_18.68_to_19.79_BL;/other/BL/BB109_6M_1610_neutre_NM_10.9_to_18.68;/other/BL/BB109_6M_1610_neutre_10.9_to_18.68_BL
2471;2471;BB109_6M_1610_neutre_NM;22.382841;22.868705;;0.485864;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_22.38_to_22.87;/BB/BL/BB109_6M_1610_neutre_22.38_to_22.87_BL;/other/BL/BB109_6M_1610_neutre_NM_19.79_to_22.38;/other/BL/BB109_6M_1610_neutre_19.79_to_22.38_BL
2472;2472;BB109_6M_1610_neutre_NM;24.790073;25.231767;;0.441694;BL;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_24.79_to_25.23;/BB/BL/BB109_6M_1610_neutre_24.79_to_25.23_BL;/other/BL/BB109_6M_1610_neutre_NM_22.87_to_24.79;/other/BL/BB109_6M_1610_neutre_22.87_to_24.79_BL
2473;2473;BB109_6M_1610_neutre_NM;26.722485;27.78255;;1.060065;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_26.72_to_27.78;/BB/BL/BB109_6M_1610_neutre_26.72_to_27.78_BL;/other/BL/BB109_6M_1610_neutre_NM_25.23_to_26.72;/other/BL/BB109_6M_1610_neutre_25.23_to_26.72_BL
2474;2474;BB109_6M_1610_neutre_NM;30.940662;31.581118;;0.640456;BL;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_30.94_to_31.58;/BB/BL/BB109_6M_1610_neutre_30.94_to_31.58_BL;/other/BL/BB109_6M_1610_neutre_NM_27.78_to_30.94;/other/BL/BB109_6M_1610_neutre_27.78_to_30.94_BL
2475;2475;BB109_6M_1610_neutre_NM;38.703433;40.790437;;2.087004;BL;B;Gr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_38.7_to_40.79;/BB/BL/BB109_6M_1610_neutre_38.7_to_40.79_BL;/other/BL/BB109_6M_1610_neutre_NM_31.58_to_38.7;/other/BL/BB109_6M_1610_neutre_31.58_to_38.7_BL
2476;2476;BB109_6M_1610_neutre_NM;41.099623;41.927799;;0.828176;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_41.1_to_41.93;/BB/BL/BB109_6M_1610_neutre_41.1_to_41.93_BL;/other/BL/BB109_6M_1610_neutre_NM_40.79_to_41.1;/other/BL/BB109_6M_1610_neutre_40.79_to_41.1_BL
2477;2477;BB109_6M_1610_neutre_NM;43.727702;45.085911;;1.358209;BL;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_43.73_to_45.09;/BB/BL/BB109_6M_1610_neutre_43.73_to_45.09_BL;/other/BL/BB109_6M_1610_neutre_NM_41.93_to_43.73;/other/BL/BB109_6M_1610_neutre_41.93_to_43.73_BL
2478;2478;BB109_6M_1610_neutre_NM;46.212231;47.272296;;1.060065;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;;neutre;/BB/BL/BB109_6M_1610_neutre_NM_46.21_to_47.27;/BB/BL/BB109_6M_1610_neutre_46.21_to_47.27_BL;/other/BL/BB109_6M_1610_neutre_NM_45.09_to_46.21;/other/BL/BB109_6M_1610_neutre_45.09_to_46.21_BL
2480;2480;BB109_6M_1610_neutre_NM;48.001091;49.723697;;0.552117;BL;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;;1.0;neutre;/BB/BL/BB109_6M_1610_neutre_NM_48.0_to_49.72;/BB/BL/BB109_6M_1610_neutre_48.0_to_49.72_BL;/other/BL/BB109_6M_1610_neutre_NM_47.27_to_48.0;/other/BL/BB109_6M_1610_neutre_47.27_to_48.0_BL
